snapped_at,price,market_cap,total_volume
2019-05-16 00:00:00 UTC,1.6831164367853273,223910027.73326474,8979938.442387564
2019-05-17 00:00:00 UTC,1.6290192186915415,216795613.02805123,12999081.32555576
2019-05-18 00:00:00 UTC,1.57355768860045,208517464.45350936,8884776.04049733
2019-05-19 00:00:00 UTC,1.5082488332225963,200971577.92140612,5312496.391122245
2019-05-20 00:00:00 UTC,1.627154920756175,217676078.81930038,5477263.802193331
2019-05-21 00:00:00 UTC,1.5326876328168235,204118869.12759256,6157178.958565943
2019-05-22 00:00:00 UTC,1.5638521679636888,208730037.36222482,6206926.176793331
2019-05-23 00:00:00 UTC,1.481458631576954,197401829.36336914,4286462.520810748
2019-05-24 00:00:00 UTC,1.491382081495148,199082952.57181817,5024251.7035191115
2019-05-25 00:00:00 UTC,1.4859035381897288,197976189.7169491,4389436.750006025
2019-05-26 00:00:00 UTC,1.4896437493536594,198860439.26420018,3294140.581468815
2019-05-27 00:00:00 UTC,1.5408787629039515,205125433.14643893,4500320.918510326
2019-05-28 00:00:00 UTC,1.6153610726854484,215866922.58427387,5438771.170989441
2019-05-29 00:00:00 UTC,1.573270838476223,209592054.40322888,4130911.242891782
2019-05-30 00:00:00 UTC,1.6049430044519433,214155318.61372262,6397955.040710621
2019-05-31 00:00:00 UTC,1.4953607923932168,199796625.21903703,8848501.95592114
2019-06-01 00:00:00 UTC,1.5468339630684682,206117351.0801785,5641650.494350585
2019-06-02 00:00:00 UTC,1.5053668819743122,200587562.8457089,4878039.929710607
2019-06-03 00:00:00 UTC,1.5932335073261532,212229888.27344432,5536582.603827642
2019-06-04 00:00:00 UTC,1.447140017341386,192817319.86512184,4128941.400993596
2019-06-05 00:00:00 UTC,1.3129367448427922,174730070.63800767,5980922.205831824
2019-06-06 00:00:00 UTC,1.3312599857314829,177388116.6441445,3852837.415962789
2019-06-07 00:00:00 UTC,1.3219673769642206,176673992.85184452,4311974.955327296
2019-06-08 00:00:00 UTC,1.4064849835969258,187370673.57484648,6262887.813366344
2019-06-09 00:00:00 UTC,1.4208075219392853,189320172.7175472,4749214.980768169
2019-06-10 00:00:00 UTC,1.3258614642882114,176800205.53786707,4104118.348751056
2019-06-11 00:00:00 UTC,1.402636120591523,186898864.56105423,5073698.58130943
2019-06-12 00:00:00 UTC,1.3791257668391632,183766150.12625718,4133246.983301093
2019-06-13 00:00:00 UTC,1.3963589665768779,185827834.91686326,4075767.916373428
2019-06-14 00:00:00 UTC,1.5563412583589586,206658063.0054494,9836881.89078952
2019-06-15 00:00:00 UTC,1.3993621023378517,186462607.22732377,11512293.207034053
