"COUNTRY","ISO COUNTRY CODE (ISO 3166)","MIC","OPERATING MIC","O/S","NAME-INSTITUTION DESCRIPTION","ACRONYM","CITY","WEBSITE","STATUS DATE","STATUS","CREATION DATE","COMMENTS"
"LITHUANIA","LT","XLIT","XLIT","O","AB NASDAQ VILNIUS","","VILNIUS","WWW.NASDAQBALTIC.COM","DECEMBER 2015","ACTIVE","OCTOBER 2009",""
"SLOVENIA","SI","XLJM","XLJU","S","SI ENTER","","LJUBLJANA","WWW.LJSE.SI","DECEMBER 2016","ACTIVE","DECEMBER 2016","MULTILATERAL TRADING FACILITY OF THE LJUBLJANA STOCK EXCHANGE. NOT LIVE YET."
"SLOVENIA","SI","XLJU","XLJU","O","LJUBLJANA STOCK EXCHANGE (OFFICIAL MARKET)","","LJUBLJANA","WWW.LJSE.SI","JUNE 2005","ACTIVE","JUNE 2005",""
"UNITED KINGDOM","GB","XLME","XLME","O","LONDON METAL EXCHANGE","LME","LONDON","WWW.LME.CO.UK","JUNE 2005","ACTIVE","JUNE 2005",""
"UNITED KINGDOM","GB","XLON","XLON","O","LONDON STOCK EXCHANGE","LSE","LONDON","WWW.LONDONSTOCKEXCHANGE.COM","NOVEMBER 2015","ACTIVE","JUNE 2005",""
"LIBYAN ARAB JAMAHIRIYA","LY","XLSM","XLSM","O","LIBYAN STOCK MARKET","","TRIPOLI","WWW.LSM.GOV.LY","MAY 2009","ACTIVE","MAY 2009","REGISTERED MARKET FOR 7 EQUITIES"
"ZAMBIA","ZM","XLUS","XLUS","O","LUSAKA STOCK EXCHANGE","","LUSAKA","WWW.LUSE.CO.ZM","JUNE 2005","ACTIVE","JUNE 2005",""
"LUXEMBOURG","LU","XLUX","XLUX","O","LUXEMBOURG STOCK EXCHANGE","","LUXEMBOURG","WWW.BOURSE.LU","JUNE 2005","ACTIVE","JUNE 2005",""
"LUXEMBOURG","LU","EMTF","XLUX","S","EURO MTF","","LUXEMBOURG","WWW.BOURSE.LU","JUNE 2005","ACTIVE","JUNE 2005",""
"ARGENTINA","AR","XMAB","XMAB","O","MERCADO ABIERTO ELECTRONICO S.A.","MAE","BUENOS AIRES","WWW.MAE.COM.AR","JUNE 2005","ACTIVE","JUNE 2005",""
"MACEDONIA","MK","XMAE","XMAE","O","MACEDONIAN STOCK EXCHANGE","","SKOPJE","WWW.MSE.ORG.MK","JUNE 2005","ACTIVE","JUNE 2005",""
"MALTA","MT","PROS","XMAL","S","PROSPECTS","","VALLETTA","WWW.SMEPROSPECTS.COM","NOVEMBER 2016","ACTIVE","NOVEMBER 2016","MTF"
"NICARAGUA","NI","XMAN","XMAN","O","BOLSA DE VALORES DE NICARAGUA","","MANAGUA","WWW.BOLSANIC.COM","JUNE 2005","ACTIVE","JUNE 2005",""
"MAURITIUS","MU","XMAU","XMAU","O","STOCK EXCHANGE OF MAURITIUS LTD","","PORT LOUIS","WWW.STOCKEXCHANGEOFMAURITIUS.COM","JUNE 2005","ACTIVE","JUNE 2005",""
"MADAGASCAR","MG","XMDG","XMDG","O","MARCHE INTERBANCAIRE DES DEVISES M.I.D.","","ANTANANARIVO","","JUNE 2005","ACTIVE","JUNE 2005",""
"INDIA","IN","XMDS","XMDS","O","MADRAS STOCK EXCHANGE","","MADRAS","","JUNE 2005","ACTIVE","JUNE 2005",""
"UNITED STATES OF AMERICA","US","XMER","XMER","O","MERCHANTS' EXCHANGE","ME","CHICAGO","","JUNE 2005","ACTIVE","JUNE 2005",""
"MEXICO","MX","XMEX","XMEX","O","BOLSA MEXICANA DE VALORES (MEXICAN STOCK EXCHANGE)","","MEXICO","WWW.BMV.COM.MX","JUNE 2005","ACTIVE","JUNE 2005",""
"UNITED STATES OF AMERICA","US","XMGE","XMGE","O","MINNEAPOLIS GRAIN EXCHANGE","MGE","MINNEAPOLIS","WWW.MGEX.COM","SEPTEMBER 2013","ACTIVE","JUNE 2005",""
"ITALY","IT","MTAH","XMIL","S","BORSA ITALIANA EQUITY MTF","BITEQMTF","MILAN","WWW.BORSAITALIANA.IT","JULY 2016","ACTIVE","JULY 2016","SINCE 11.7.16, BIEM OFFERS TRADING IN REGULAR MARKET HOURS FOR INTERNATIONAL SHARES (""BIT GEM"" SEGMENT, FROM 8AM TO 5:42PM MILAN TIME) AND ""AFTER HOUR"" TRADING FOR ITALIAN AND INTL. SHARES (""TAH"" SEGMENT, FROM 6PM TO 8:30PM MILAN TIME)."
"ITALY","IT","ATFX","XMIL","S","ATFUND MTF","ATFUND","MILANO","WWW.BORSAITALIANA.IT","JULY 2018","ACTIVE","JULY 2018","MULTILATERAL TRADING FACILITY FOR OPEN END FUNDS."
"ITALY","IT","XMIL","XMIL","O","BORSA ITALIANA S.P.A.","","MILANO","WWW.BORSAITALIANA.IT","SEPTEMBER 2012","ACTIVE","DECEMBER 2007",""
"ITALY","IT","MIVX","XMIL","S","EURONEXT MIV MILAN","MIV","MILAN","WWW.BORSAITALIANA.IT","JULY 2022","ACTIVE","JUNE 2009","THE MIV, DEDICATED TO INVESTMENT VEHICLES, IS DIVIDED INTO THREE SEGMENTS: UNITS OF CLOSED-END FUNDS SEGMENT, INVESTMENT COMPANIES SEGMENT, REAL ESTATE INVESTMENT COMPANIES SEGMENT (REICS FROM THE EXPANDI MARKET). Renamed into EURONEXT MIV MILAN"
"ITALY","IT","XDMI","XMIL","S","ITALIAN DERIVATIVES MARKET","IDEM","MILAN","WWW.BORSAITALIANA.IT","MAY 2017","ACTIVE","JUNE 2005",""
"ITALY","IT","MTAA","XMIL","S","EURONEXT MILAN","MTA","MILAN","WWW.BORSAITALIANA.IT","MAY 2017","ACTIVE","SEPTEMBER 2007","Renamed from ""ELECTRONIC SHARE MARKET"" to ""EURONEXT MILAN"""
"URUGUAY","UY","XMNT","XMNT","O","BOLSA DE VALORES DE MONTEVIDEO","BVMT","MONTEVIDEO","WWW.BVM.COM.UY","JUNE 2005","ACTIVE","JUNE 2005",""
"MONTENEGRO, REPUBLIC OF","ME","XMNX","XMNX","O","MONTENEGRO STOCK EXCHANGE","","MONTENEGRO","WWW.MONTENEGROBERZA.COM","DECEMBER 2006","ACTIVE","DECEMBER 2006",""
"CANADA","CA","XMOC","XMOC","O","MONTREAL CLIMATE EXCHANGE","","MONTREAL","WWW.M-X.CA","JULY 2008","ACTIVE","JULY 2008",""
"CANADA","CA","XMOD","XMOD","O","THE MONTREAL EXCHANGE / BOURSE DE MONTREAL","CDE","MONTREAL","WWW.M-X.CA","JUNE 2005","ACTIVE","JUNE 2005",""
"MOLDOVA, REPUBLIC OF","MD","XMOL","XMOL","O","MOLDOVA STOCK EXCHANGE","","CHISINAU","WWW.MOLDSE.MD","JUNE 2005","ACTIVE","JUNE 2005",""
"MALAWI","MW","XMSW","XMSW","O","MALAWI STOCK EXCHANGE","","BLANTYRE","WWW.MSE.CO.MW","JUNE 2005","ACTIVE","JUNE 2005",""
"ARGENTINA","AR","XMTB","XMTB","O","MERCADO A TERMINO DE BUENOS AIRES S.A.","MATBA","BUENOS AIRES","WWW.MATBA.COM.AR","JUNE 2005","ACTIVE","JUNE 2005",""
"UNITED KINGDOM","GB","BVUK","XMTS","S","BONDVISION UK","","LONDON","WWW.MTSMARKETS.COM","JULY 2014","ACTIVE","JULY 2014","ELECTRONIC TRADING PLATFORM FOR GOVIES AND NON GOVIES"
"UNITED KINGDOM","GB","XMTS","XMTS","O","EUROMTS LTD","","LONDON","WWW.MTSMARKETS.COM","APRIL 2017","ACTIVE","MARCH 2013","LEGAL ENTITY OPERATING ALL RELATED MARKET SEGMENT MICS."
"OMAN","OM","XMUS","XMUS","O","MUSCAT SECURITIES MARKET","MSM","MUSCAT","WWW.MSM.GOV.OM","JUNE 2005","ACTIVE","JUNE 2005",""
"SPAIN","ES","XNAF","XNAF","O","SISTEMA ESPANOL DE NEGOCIACION DE ACTIVOS FINANCIEROS","SENAF","MADRID","WWW.SENAF.NET","JUNE 2007","ACTIVE","JUNE 2007",""
"KENYA","KE","XNAI","XNAI","O","NAIROBI STOCK EXCHANGE","","NAIROBI","WWW.NSE.CO.KE","JUNE 2005","ACTIVE","JUNE 2005",""
"NAMIBIA","NA","XNAM","XNAM","O","NAMIBIAN STOCK EXCHANGE","","WINDHOEK","WWW.NSX.COM.NA","JUNE 2005","ACTIVE","JUNE 2005",""
"UNITED STATES OF AMERICA","US","NASD","XNAS","S","NSDQ DARK","NSDQDARK","NEW YORK","WWW.NASDAQ.COM","MAY 2011","ACTIVE","MAY 2011","DARK POOL"
"UNITED STATES OF AMERICA","US","XNMS","XNAS","S","NASDAQ/NMS (GLOBAL MARKET)","","NEW YORK","WWW.NASDAQ.COM","JUNE 2005","ACTIVE","JUNE 2005",""
"UNITED STATES OF AMERICA","US","XNAS","XNAS","O","NASDAQ - ALL MARKETS","NASDAQ","NEW YORK","WWW.NASDAQ.COM","JUNE 2005","ACTIVE","JUNE 2005",""
"UNITED STATES OF AMERICA","US","XNDQ","XNAS","S","NASDAQ OPTIONS MARKET","","NEW YORK","WWW.NASDAQ.COM","MAY 2007","ACTIVE","MAY 2007",""
"UNITED STATES OF AMERICA","US","XNGS","XNAS","S","NASDAQ/NGS (GLOBAL SELECT MARKET)","NGS","NEW YORK","WWW.NASDAQ.COM","JULY 2006","ACTIVE","JULY 2006",""
"UNITED STATES OF AMERICA","US","XNCM","XNAS","S","NASDAQ CAPITAL MARKET","","NEW YORK","WWW.NASDAQ.COM","FEBRUARY 2008","ACTIVE","FEBRUARY 2008","PREVIOUSLY (2005) NAMED NASDAQ SMALLCAP MARKET.NASDAQ CAPITAL MARKET SECURITY SATISFIES ALL APPLICABLE QUALIFICATION REQUIREMENTS FOR NASDAQ SECURITIES IN RULE 4300 OTHER THAN THOSE APPLICABLE TO NASDAQ NATIONAL MARKET SECURITIES."
"UNITED STATES OF AMERICA","US","XNIM","XNAS","S","NASDAQ INTERMARKET","","NEW YORK","WWW.NASDAQ.COM","FEBRUARY 2008","ACTIVE","FEBRUARY 2008","ELECTRONIC MARKETPLACE COMPRISED OF MULTIPLE BROKER-DEALERS THAT QUOTE AND TRADE SECURITIES LISTED ON NYSE AND AMEX"
"UNITED STATES OF AMERICA","US","XBOS","XNAS","S","NASDAQ OMX BX","BSE","NEW YORK","WWW.NASDAQOMXTRADER.COM","APRIL 2012","ACTIVE","APRIL 2012","NASDAQ OMX HAS ACQUIRED THE BOSTON STOCK EXCHANGE (BSE)."
"UNITED STATES OF AMERICA","US","BOSD","XNAS","S","NASDAQ OMX BX DARK","NQBXDARK","NEW YORK","WWW.NASDAQOMXTRADER.COM","APRIL 2012","ACTIVE","APRIL 2012","DARK POOL"
"UNITED STATES OF AMERICA","US","XBXO","XNAS","S","NASDAQ OMX BX OPTIONS","","NEW YORK","WWW.NASDAQOMXTRADER.COM","APRIL 2012","ACTIVE","APRIL 2012","ELECTRONIC MARKET FOR TRADING US LISTED DERIVATIVES."
"UNITED STATES OF AMERICA","US","XPOR","XNAS","S","PORTAL","","WASHINGTON","WWW.NASDAQPORTALMARKET.COM","OCTOBER 2007","ACTIVE","OCTOBER 2007",""
"UNITED STATES OF AMERICA","US","XPSX","XNAS","S","NASDAQ OMX PSX","PSX","NEW YORK","WWW.NASDAQTRADER.COM","MARCH 2013","ACTIVE","MARCH 2013","US EQUITIES EXCHANGE"
"UNITED STATES OF AMERICA","US","XBRT","XNAS","S","BRUT ECN","BRUT","NEW YORK","WWW.NASDAQTRADER.COM","JUNE 2005","ACTIVE","JUNE 2005",""
"UNITED STATES OF AMERICA","US","PSXD","XNAS","S","NASDAQ PSX","PSX","NEW YORK","WWW.NASDAQTRADER.COM","OCTOBER 2019","ACTIVE","OCTOBER 2019","NON-DISPLAYED (DARK) EXECUTIONS."
"UNITED STATES OF AMERICA","US","XPBT","XNAS","S","NASDAQ OMX FUTURES EXCHANGE","NFX","PHILADELPHIA","WWW.NASDAQTRADER.COM","MARCH 2009","ACTIVE","MARCH 2009","NASDAQ ACQUIRED THE PHILADELPHIA STOCK EXCHANGE (PHLX)"
"UNITED STATES OF AMERICA","US","XPHO","XNAS","S","PHILADELPHIA OPTIONS EXCHANGE","","PHILADELPHIA","WWW.PHLX.COM","JUNE 2005","ACTIVE","JUNE 2005",""
"UNITED STATES OF AMERICA","US","XPHL","XNAS","S","NASDAQ OMX PHLX","PHLX","PHILADELPHIA","WWW.PHLX.COM","FEBRUARY 2009","ACTIVE","FEBRUARY 2009","NASDAQ ACQUIRED THE PHILADELPHIA STOCK EXCHANGE (PHLX)"
"INDIA","IN","XNCD","XNCD","O","NATIONAL COMMODITY & DERIVATIVES EXCHANGE LTD","NCDEX","MUMBAI","WWW.NCDEX.COM","APRIL 2006","ACTIVE","APRIL 2006",""
"AUSTRALIA","AU","XNEC","XNEC","O","NATIONAL STOCK EXCHANGE OF AUSTRALIA LIMITED","NSXA","NEWCASTLE","WWW.NSXA.COM.AU","JUNE 2007","ACTIVE","JUNE 2007",""
"NEPAL","NP","XNEP","XNEP","O","NEPAL STOCK EXCHANGE","","KATHMANDU","WWW.NEPALSTOCK.COM","JUNE 2005","ACTIVE","JUNE 2005",""
"SWEDEN","SE","XNGM","XNGM","O","NORDIC GROWTH MARKET","NGM","STOCKHOLM","WWW.NGM.SE","APRIL 2012","ACTIVE","APRIL 2012","REINSTATED. CONFIRMED BY EXCHANGE."
"SWEDEN","SE","NMTF","XNGM","S","NORDIC MTF","","STOCKHOLM","WWW.NORDICMTF.SE","NOVEMBER 2007","ACTIVE","NOVEMBER 2007",""
"JAPAN","JP","XNGO","XNGO","O","NAGOYA STOCK EXCHANGE","NSE","NAGOYA","WWW.NSE.OR.JP","JUNE 2005","ACTIVE","JUNE 2005",""
"JAPAN","JP","XNKS","XNKS","O","CENTRAL JAPAN COMMODITIES EXCHANGE","C-COM","NAGOYA","WWW.C-COM.OR.JP","JUNE 2005","ACTIVE","JUNE 2005",""
"NIGERIA","NG","XNSA","XNSA","O","THE NIGERIAN STOCK EXCHANGE","NSE","LAGOS","WWW.NSE.COM.NG","FEBRUARY 2015","ACTIVE","JUNE 2005","ELECTRONIC TRADING PLATFORM"
"INDIA","IN","INSE","XNSE","S","NSE IFSC LIMITED","NSE IFSC","GANDHINAGAR","WWW.NSEIFSC.COM","JUNE 2018","ACTIVE","JUNE 2018","FULLY OWNED SUBSIDIARY COMPANY OF NATIONAL STOCK EXCHANGE OF INDIA LIMITED (NSE)."
"INDIA","IN","XNSE","XNSE","O","NATIONAL STOCK EXCHANGE OF INDIA","NSE","MUMBAI","WWW.NSEINDIA.COM","JUNE 2005","ACTIVE","JUNE 2005",""
"UNITED STATES OF AMERICA","US","XNYM","XNYM","O","NEW YORK MERCANTILE EXCHANGE","NYMEX","NEW YORK","WWW.NYMEX.COM","JUNE 2005","ACTIVE","JUNE 2005",""
"UNITED STATES OF AMERICA","US","XCEC","XNYM","S","COMMODITIES EXCHANGE CENTER","COMEX","NEW YORK","WWW.NYMEX.COM","JUNE 2005","ACTIVE","JUNE 2005",""
"UNITED STATES OF AMERICA","US","XNYE","XNYM","S","NEW YORK MERCANTILE EXCHANGE - OTC MARKETS","NYMEX ECM","NEW YORK","WWW.NYMEX.COM","MAY 2008","ACTIVE","MAY 2008","DIVISION OF THE NEW YORK MERCANTILE EXCHANGE - OTC MARKETS (ECM)"
"UNITED STATES OF AMERICA","US","XNYL","XNYM","S","NEW YORK MERCANTILE EXCHANGE - ENERGY MARKETS","NYMEX MTF LIMITED","NEW YORK","WWW.NYMEXONLCHCLEARNET.COM","MAY 2008","ACTIVE","MAY 2008","ELECTRONIC TRADING PLATFORM FOR ENERGY MARKETS"
"UNITED STATES OF AMERICA","US","ALDP","XNYS","S","NYSE ALTERNEXT DARK","AMEXDARK","NEW YORK","WWW.EURONEXT.COM/LANDING/EQUITIESOP-21363-EN.HTML","MAY 2011","ACTIVE","MAY 2011","DARK POOL."
"UNITED STATES OF AMERICA","US","ARCX","XNYS","S","NYSE ARCA","NYSE","NEW YORK","WWW.NYSE.COM","SEPTEMBER 2006","ACTIVE","SEPTEMBER 2006",""
"UNITED STATES OF AMERICA","US","XNYS","XNYS","O","NEW YORK STOCK EXCHANGE, INC.","NYSE","NEW YORK","WWW.NYSE.COM","BEFORE JUNE 2005","ACTIVE","BEFORE JUNE 2005",""
"UNITED STATES OF AMERICA","US","XASE","XNYS","S","NYSE MKT LLC","AMEX","NEW YORK","WWW.NYSE.COM","JUNE 2012","ACTIVE","MAY 2009","NYSE ALTERNEXT HAS CHANGED THEIR NAME TO NYSE AMEX EQUITIES"
"UNITED STATES OF AMERICA","US","XNLI","XNYS","S","NYSE LIFFE","","NEW YORK","WWW.NYSE.COM","SEPTEMBER 2008","ACTIVE","SEPTEMBER 2008",""
"UNITED STATES OF AMERICA","US","NYSD","XNYS","S","NYSE DARK","NYSEDARK","NEW YORK","WWW.NYSE.COM","MAY 2011","ACTIVE","MAY 2011","DARK POOL."
"UNITED STATES OF AMERICA","US","AMXO","XNYS","S","NYSE AMEX OPTIONS","NYSE","NEW YORK","WWW.NYSE.COM","NOVEMBER 2008","ACTIVE","NOVEMBER 2008",""
"UNITED STATES OF AMERICA","US","ARCD","XNYS","S","ARCA DARK","ARCADARK","NEW YORK","WWW.NYSE.COM","MAY 2011","ACTIVE","MAY 2011","DARK POOL."
"UNITED STATES OF AMERICA","US","ARCO","XNYS","S","NYSE ARCA OPTIONS","","NEW YORK","WWW.NYSE.COM","OCTOBER 2009","ACTIVE","OCTOBER 2009","NYSE ARCA OPTIONS TRADING PLATFORM FROM NYSE EURONEXT."
"NEW ZEALAND","NZ","XNZE","XNZE","O","NEW ZEALAND EXCHANGE LTD","NZX","WELLINGTON","WWW.NZX.COM","JUNE 2005","ACTIVE","JUNE 2005",""
"UKRAINE","UA","XODE","XODE","O","ODESSA COMMODITY EXCHANGE","","ODESSA","WWW.OTB.ODESSA.UA","JUNE 2005","ACTIVE","JUNE 2005",""
"ZZ","ZZ","XOFF","XOFF","O","OFF-EXCHANGE TRANSACTIONS - LISTED INSTRUMENTS","XOFF","N/A","N/A","NOVEMBER 2015","ACTIVE","OCTOBER 2015","MIC TO USE FOR OFF-EXCHANGE TRANSACTIONS IN LISTED INSTRUMENTS."
"NORWAY","NO","MERD","XOSL","S","MERKUR MARKET - DARK POOL","","OSLO","WWW.OSLOBORS.NO","AUGUST 2015","ACTIVE","AUGUST 2015","MULTILATERAL TRADING FACILITY FOR FINANCIAL INSTRUMENTS - DARK POOL"
"NORWAY","NO","XOAM","XOSL","S","NORDIC ALTERNATIVE BOND MARKET","ABM","OSLO","WWW.OSLOBORS.NO","DECEMBER 2014","ACTIVE","NOVEMBER 2007","NORDIC MARKETPLACE FOR LISTING OF BONDS"
"NORWAY","NO","XOSC","XOSL","S","OSLO CONNECT","","OSLO","WWW.OSLOBORS.NO","MAY 2013","ACTIVE","MAY 2013","MULTILATERAL TRADING FACILITY FOR FINANCIAL INSTRUMENTS"
"NORWAY","NO","XOAD","XOSL","S","OSLO AXESS NORTH SEA - DARK POOL","","OSLO","WWW.OSLOBORS.NO","APRIL 2015","ACTIVE","APRIL 2015","DARK POOL."
"NORWAY","NO","XOSD","XOSL","S","OSLO BORS NORTH SEA - DARK POOL","","OSLO","WWW.OSLOBORS.NO","APRIL 2015","ACTIVE","APRIL 2015","DARK POOL."
"NORWAY","NO","NIBR","XOSL","S","NORWEGIAN INTER BANK OFFERED RATE","NIBOR","OSLO","WWW.OSLOBORS.NO","JULY 2013","ACTIVE","JULY 2013","OFFICIAL PLATFORM FOR SUBMISSION OF NIBOR BASIS RATES AND DISTRIBUTION OF NIBOR FIXING RATES"
"PALESTINIAN TERRITORY, OCCUPIED","PS","XPAE","XPAE","O","PALESTINE SECURITIES EXCHANGE","PSE","NABLUS","WWW.PEX.PS","NOVEMBER 2013","ACTIVE","JUNE 2011",""
"FRANCE","FR","XSPM","XPAR","S","EURONEXT STRUCTURED PRODUCTS MTF","","PARIS","WWW.EURONEXT.COM","SEPTEMBER 2016","ACTIVE","SEPTEMBER 2016","MULTILATERAL TRADING FACILITY FOR THE TRADING OF STRUCTURED PRODUCTS."
"FRANCE","FR","MTCH","XPAR","S","BONDMATCH","","PARIS","WWW.EURONEXT.COM","APRIL 2015","ACTIVE","NOVEMBER 2010","FINANCIAL, CORPORATE AND COVERED BONDS TRADING PLATFORM FOR PROFESSIONAL INVESTORS."
"FRANCE","FR","XPAR","XPAR","O","EURONEXT - EURONEXT PARIS","","PARIS","WWW.EURONEXT.COM","APRIL 2015","ACTIVE","JUNE 2005",""
"FRANCE","FR","XMAT","XPAR","S","EURONEXT PARIS MATIF","","PARIS","WWW.EURONEXT.COM","APRIL 2015","ACTIVE","JUNE 2005",""
"FRANCE","FR","XMON","XPAR","S","EURONEXT PARIS MONEP","","PARIS","WWW.EURONEXT.COM","APRIL 2015","ACTIVE","JUNE 2005",""
"PHILIPPINES","PH","XPHS","XPHS","O","PHILIPPINE STOCK EXCHANGE, INC.","PSE","PASIG CITY","WWW.PSE.COM.PH","JUNE 2005","ACTIVE","JUNE 2005",""
"RUSSIA","RU","XPIC","XPIC","O","SAINT-PETERSBURG CURRENCY EXCHANGE","SPCEX","SAINT-PETERSBURG","WWW.SPCEX.RU","JUNE 2005","ACTIVE","JUNE 2005",""
"FRANCE","FR","XPOW","XPOW","O","POWERNEXT","","PARIS","WWW.POWERNEXT.FR","JUNE 2005","ACTIVE","JUNE 2005",""
"CZECH REPUBLIC","CZ","XPRA","XPRA","O","PRAGUE STOCK EXCHANGE","PSE","PRAGUE","WWW.PSE.CZ","MAY 2010","ACTIVE","MAY 2010",""
"CZECH REPUBLIC","CZ","XPRM","XPRA","S","PRAGUE STOCK EXCHANGE - MTF","PSE","PRAGUE","WWW.PSE.CZ","JANUARY 2016","ACTIVE","JANUARY 2016","MTF MARKET OF THE PRAGUE STOCK EXCHANGE."
"UKRAINE","UA","XPRI","XPRI","O","PRIDNEPROVSK COMMODITY EXCHANGE","","DNIPROPETROVSK","","MAY 2010","ACTIVE","MAY 2010",""
"HONG KONG","HK","XPST","XPST","O","POSIT - ASIA PACIFIC","","HONG KONG","WWW.ITG.COM","MARCH 2011","ACTIVE","MARCH 2011","EQUITY CROSSING NETWORK."
"PANAMA","PA","XPTY","XPTY","O","BOLSA DE VALORES DE PANAMA, S.A.","BVP","PANAMA","WWW.PANABOLSA.COM","JUNE 2005","ACTIVE","JUNE 2005",""
"CZECH REPUBLIC","CZ","XPXE","XPXE","O","POWER EXCHANGE CENTRAL EUROPE","PXE","PRAGUE","WWW.PXE.CZ","MAY 2010","ACTIVE","MAY 2010",""
"ECUADOR","EC","XQUI","XQUI","O","BOLSA DE VALORES DE QUITO","","QUITO","WWW.CCBVQ.COM","JUNE 2011","ACTIVE","JUNE 2011",""
"MALAYSIA","MY","XRBM","XRBM","O","RINGGIT BOND MARKET","RBM","KUALA LUMPUR","WWW.BONDINFO.BNM.GOV.MY","MAY 2010","ACTIVE","MAY 2010",""
"LATVIA","LV","XRIS","XRIS","O","NASDAQ RIGA AS","","RIGA","WWW.NASDAQBALTIC.COM","DECEMBER 2015","ACTIVE","OCTOBER 2009",""
"LATVIA","LV","FNLV","XRIS","S","FIRST NORTH LATVIA","","RIGA","WWW.NASDAQBALTIC.COM","NOVEMBER 2015","ACTIVE","MARCH 2008","FIRST NORTH IS OPERATED BY NASDAQ. FIRST NORTH IS A NORDIC ALTERNATIVE MTF MARKETPLACE FOR TRADING SHARES AND OTHER TYPES OF FINANCIAL INSTRUMENTS."
"CZECH REPUBLIC","CZ","XRMZ","XRMZ","O","RM-SYSTEM CZECH STOCK EXCHANGE","RMS CZ","PRAGUE","WWW.RMSYSTEM.CZ","MAY 2010","ACTIVE","MAY 2010",""
"ARGENTINA","AR","XROS","XROS","O","BOLSA DE COMERCIO ROSARIO","BCR","ROSARIO","WWW.BCR.COM.AR","JUNE 2005","ACTIVE","JUNE 2005",""
"ARGENTINA","AR","XROX","XROS","S","MERCADO DE VALORES DE ROSARIO S.A.","MERVAROS","ROSARIO","WWW.MERVAROS.COM.AR","JANUARY 2011","ACTIVE","JANUARY 2011",""
"ARGENTINA","AR","XTUC","XROS","S","NUEVA BOLSA DE COMERCIO DE TUCUMAN S.A.","NBCT","TUCUMAN","WWW.NBCT.COM.AR","NOVEMBER 2007","ACTIVE","NOVEMBER 2007",""
"ROMANIA","RO","XRPM","XRPM","O","ROMANIAN POWER MARKET","","BUCHAREST","WWW.OPCOM.RO","APRIL 2009","ACTIVE","APRIL 2009","ROMANIAN POWER MARKET OPERATOR (OPCOM)."
"RUSSIA","RU","XRUS","XRUS","O","INTERNET DIRECT-ACCESS EXCHANGE","INDX","MOSCOW","WWW.INDX.RU","SEPTEMBER 2007","ACTIVE","SEPTEMBER 2007",""
"RUSSIA","RU","XSAM","XSAM","O","SAMARA CURRENCY INTERBANK EXCHANGE","SCIEX","SAMARA","WWW.SCIEX.RU","JUNE 2005","ACTIVE","JUNE 2005",""
"JAPAN","JP","XSAP","XSAP","O","SAPPORO SECURITIES EXCHANGE","","SAPPORO","WWW.SSE.OR.JP","JUNE 2005","ACTIVE","JUNE 2005",""
"SAUDI ARABIA","SA","XSAU","XSAU","O","SAUDI STOCK EXCHANGE","","RIYADH","WWW.TADAWUL.COM.SA","JUNE 2005","ACTIVE","JUNE 2005",""
"GERMANY","DE","XSC2","XSCO","S","BOERSE FRANKFURT WARRANTS TECHNICAL 2","","FRANKFURT","WWW.ZERTIFIKATEBOERSE.DE","DECEMBER 2013","ACTIVE","MAY 2010","MARKET FOR STRUCTURED PRODUCTS - COUNTRY SEGMENT 2."
"GERMANY","DE","XSC3","XSCO","S","BOERSE FRANKFURT WARRANTS TECHNICAL 3","","FRANKFURT","WWW.ZERTIFIKATEBOERSE.DE","DECEMBER 2013","ACTIVE","MAY 2010","MARKET FOR STRUKTURED PRODUCTS - COUNTRY SEGMENT 3."
"GERMANY","DE","XSC1","XSCO","S","BOERSE FRANKFURT WARRANTS TECHNICAL 1","","FRANKFURT","WWW.ZERTIFIKATEBOERSE.DE","DECEMBER 2013","ACTIVE","MAY 2010","MARKET FOR STRUCTURED PRODUCTS - COUNTRY SEGMENT 1."
"GERMANY","DE","XSCO","XSCO","O","BOERSE FRANKFURT WARRANTS TECHNICAL","","FRANKFURT","WWW.ZERTIFIKATEBOERSE.DE","DECEMBER 2013","ACTIVE","AUGUST 2012",""
"UNITED STATES OF AMERICA","US","XSEF","XSEF","O","SWAPEX, LLC","SWAPEX","NEW YORK","WWW.SWAPEX.COM","JULY 2014","ACTIVE","MARCH 2012","SWAP EXECUTION FACILITY."
"SINGAPORE","SG","XSES","XSES","O","SINGAPORE EXCHANGE","SGX","SINGAPORE","WWW.SGX.COM","JUNE 2005","ACTIVE","JUNE 2005",""
"SINGAPORE","SG","XSIM","XSES","S","SINGAPORE EXCHANGE DERIVATIVES CLEARING LIMITED","SGX-DT","SINGAPORE","WWW.SGX.COM","JUNE 2005","ACTIVE","JUNE 2005",""
"SINGAPORE","SG","XSCE","XSES","S","SINGAPORE COMMODITY EXCHANGE","SICOM","SINGAPORE","WWW.SGX.COM","OCTOBER 2013","ACTIVE","JUNE 2005","MERGED WITH SGX IN 2008"
"CHINA","CN","XINE","XSGE","S","SHANGHAI INTERNATIONAL ENERGY EXCHANGE","INE","SHANGHAI","WWW.INE.CN","JUNE 2014","ACTIVE","JUNE 2014","EXCHANGE FOR TRADING ELECTRONICALLY ENERGY DERIVATIVES"
"CHINA","CN","XSGE","XSGE","O","SHANGHAI FUTURES EXCHANGE","SHFE","SHANGHAI","WWW.SHFE.COM.CN","JUNE 2005","ACTIVE","JUNE 2005",""
